Dates,Temp (F),RH (%),Wind Spd (mph),Precip (in),Flow (ft^3 / s),Sample Flow
2016-07-21 23:00:00+00:00,80,93,3,0.0,271.0,202.0
2016-07-22 00:00:00+00:00,79,97,3,0.0,261.0,202.0
2016-07-22 01:00:00+00:00,78,96,3,0.0,269.0,202.0
2016-07-22 02:00:00+00:00,77,94,5,0.0,277.0,202.0
2016-07-22 03:00:00+00:00,77,96,5,0.0,280.0,202.0
2016-07-22 04:00:00+00:00,77,100,0,0.0,258.0,202.0
2016-07-22 05:00:00+00:00,77,96,6,0.0,261.0,202.0
2016-07-22 06:00:00+00:00,75,96,3,0.0,269.0,202.0
2016-07-22 07:00:00+00:00,76,93,3,0.0,271.0,202.0
2016-07-22 08:00:00+00:00,78,84,6,0.0,255.0,202.0
2016-07-22 09:00:00+00:00,82,79,3,0.0,250.0,202.0
2016-07-22 10:00:00+00:00,83,79,0,0.0,255.0,202.0
2016-07-22 11:00:00+00:00,83,82,3,0.0,263.0,202.0
2016-07-22 12:00:00+00:00,85,80,3,0.0,258.0,202.0
2016-07-22 13:00:00+00:00,87,74,3,0.0,245.0,202.0
2016-07-22 14:00:00+00:00,88,79,5,0.0,250.0,202.0
2016-07-22 15:00:00+00:00,90,70,5,0.0,258.0,202.0
2016-07-22 16:00:00+00:00,89,72,6,0.0,255.0,202.0
2016-07-22 17:00:00+00:00,89,70,5,0.0,242.0,202.0
2016-07-22 18:00:00+00:00,89,72,0,0.0,245.0,202.0
2016-07-22 19:00:00+00:00,85,85,3,0.0,253.0,202.0
2016-07-22 20:00:00+00:00,83,82,6,0.0,247.0,202.0
2016-07-22 21:00:00+00:00,80,87,8,0.0,250.0,202.0
2016-07-22 22:00:00+00:00,79,93,5,0.0,255.0,202.0
2016-07-22 23:00:00+00:00,80,93,6,0.0,255.0,202.0
2016-07-23 00:00:00+00:00,78,96,5,0.0,237.0,202.0
2016-07-23 01:00:00+00:00,76,100,5,0.0,237.0,202.0
2016-07-23 02:00:00+00:00,75,100,5,0.0,245.0,202.0
2016-07-23 03:00:00+00:00,75,96,5,0.0,247.0,202.0
2016-07-23 04:00:00+00:00,76,100,3,0.0,247.0,202.0
2016-07-23 05:00:00+00:00,76,100,6,0.0,228.0,202.0
2016-07-23 06:00:00+00:00,77,94,8,0.0,230.0,202.0
2016-07-23 07:00:00+00:00,79,94,9,0.0,220.0,202.0
2016-07-23 08:00:00+00:00,77,100,17,0.0,225.0,202.0
2016-07-23 09:00:00+00:00,73,94,9,0.0,232.0,202.0
2016-07-23 10:00:00+00:00,71,96,14,0.08,235.0,202.0
2016-07-23 11:00:00+00:00,71,93,15,0.13,223.0,202.0
2016-07-23 12:00:00+00:00,71,96,11,0.39,228.0,202.0
2016-07-23 13:00:00+00:00,72,96,14,0.23,235.0,202.0
2016-07-23 14:00:00+00:00,71,96,18,0.02,225.0,202.0
2016-07-23 15:00:00+00:00,71,96,16,0.0,274.0,202.0
2016-07-23 16:00:00+00:00,73,93,16,0.0,2640.0,202.0
2016-07-23 17:00:00+00:00,75,84,14,0.0,2090.0,202.0
2016-07-23 18:00:00+00:00,75,84,11,0.0,1330.0,202.0
2016-07-23 19:00:00+00:00,74,87,8,0.0,1070.0,202.0
2016-07-23 20:00:00+00:00,73,90,8,0.0,938.0,202.0
2016-07-23 21:00:00+00:00,72,93,9,0.0,775.0,202.0
2016-07-23 22:00:00+00:00,71,96,8,0.0,680.0,202.0
2016-07-23 23:00:00+00:00,72,94,9,0.0,645.0,202.0
2016-07-24 00:00:00+00:00,73,93,10,0.0,642.0,202.0
2016-07-24 01:00:00+00:00,72,100,8,0.0,621.0,202.0
2016-07-24 02:00:00+00:00,73,100,10,0.0,632.0,202.0
2016-07-24 03:00:00+00:00,73,100,7,0.0,639.0,202.0
2016-07-24 04:00:00+00:00,74,100,8,0.0,645.0,202.0
2016-07-24 05:00:00+00:00,75,94,7,0.0,628.0,202.0
2016-07-24 06:00:00+00:00,76,97,9,0.0,642.0,202.0
2016-07-24 07:00:00+00:00,77,94,9,0.0,652.0,202.0
2016-07-24 08:00:00+00:00,79,79,9,0.0,659.0,202.0
2016-07-24 09:00:00+00:00,80,79,11,0.0,645.0,202.0
2016-07-24 10:00:00+00:00,81,67,14,0.0,642.0,202.0
2016-07-24 11:00:00+00:00,81,62,10,0.0,652.0,202.0
2016-07-24 12:00:00+00:00,82,60,14,0.0,659.0,202.0
2016-07-24 13:00:00+00:00,82,56,9,0.0,639.0,202.0
2016-07-24 14:00:00+00:00,82,58,11,0.0,645.0,202.0
2016-07-24 15:00:00+00:00,82,58,13,0.0,652.0,202.0
2016-07-24 16:00:00+00:00,79,60,16,0.0,642.0,202.0
2016-07-24 17:00:00+00:00,75,70,8,0.0,632.0,202.0
2016-07-24 18:00:00+00:00,75,73,9,0.0,642.0,202.0
2016-07-24 19:00:00+00:00,75,73,6,0.0,645.0,202.0
2016-07-24 20:00:00+00:00,71,86,8,0.0,628.0,202.0
2016-07-24 21:00:00+00:00,69,86,8,0.0,639.0,202.0
2016-07-24 22:00:00+00:00,67,90,8,0.0,649.0,202.0
2016-07-24 23:00:00+00:00,66,93,8,0.0,628.0,202.0
2016-07-25 00:00:00+00:00,65,93,6,0.0,639.0,202.0
2016-07-25 01:00:00+00:00,64,96,6,0.0,645.0,202.0
2016-07-25 02:00:00+00:00,64,93,6,0.0,632.0,202.0
2016-07-25 03:00:00+00:00,63,96,7,0.0,632.0,202.0
2016-07-25 04:00:00+00:00,63,96,6,0.0,642.0,202.0
2016-07-25 05:00:00+00:00,62,96,7,0.0,639.0,202.0
2016-07-25 06:00:00+00:00,64,93,6,0.0,621.0,202.0
2016-07-25 07:00:00+00:00,68,87,7,0.0,628.0,202.0
2016-07-25 08:00:00+00:00,72,78,6,0.0,628.0,202.0
2016-07-25 09:00:00+00:00,75,70,6,0.0,598.0,202.0
2016-07-25 10:00:00+00:00,78,62,7,0.0,595.0,202.0
2016-07-25 11:00:00+00:00,80,56,8,0.0,578.0,202.0
2016-07-25 12:00:00+00:00,80,56,7,0.0,560.0,202.0
2016-07-25 13:00:00+00:00,81,56,8,0.0,564.0,202.0
2016-07-25 14:00:00+00:00,82,52,8,0.0,564.0,202.0
2016-07-25 15:00:00+00:00,83,54,9,0.0,532.0,202.0
2016-07-25 16:00:00+00:00,82,56,9,0.0,535.0,202.0
2016-07-25 17:00:00+00:00,82,56,9,0.0,539.0,202.0
2016-07-25 18:00:00+00:00,80,60,7,0.0,522.0,202.0
2016-07-25 19:00:00+00:00,77,73,5,0.0,504.0,202.0
2016-07-25 20:00:00+00:00,72,84,6,0.0,508.0,202.0
2016-07-25 21:00:00+00:00,70,87,7,0.0,508.0,202.0
2016-07-25 22:00:00+00:00,69,89,5,0.0,484.0,202.0
2016-07-25 23:00:00+00:00,67,93,6,0.0,481.0,202.0
2016-07-26 00:00:00+00:00,67,93,6,0.0,464.0,202.0
2016-07-26 01:00:00+00:00,67,90,6,0.0,464.0,202.0
2016-07-26 02:00:00+00:00,64,96,5,0.0,464.0,202.0
2016-07-26 03:00:00+00:00,64,96,6,0.0,471.0,202.0
2016-07-26 04:00:00+00:00,63,100,5,0.0,464.0,202.0
2016-07-26 05:00:00+00:00,63,96,5,0.0,448.0,202.0
2016-07-26 06:00:00+00:00,66,93,6,0.0,451.0,202.0
2016-07-26 07:00:00+00:00,72,84,6,0.0,454.0,202.0
2016-07-26 08:00:00+00:00,76,76,8,0.0,435.0,202.0
2016-07-26 09:00:00+00:00,79,69,8,0.0,431.0,202.0
2016-07-26 10:00:00+00:00,81,67,7,0.0,438.0,202.0
2016-07-26 11:00:00+00:00,82,64,6,0.0,428.0,202.0
2016-07-26 12:00:00+00:00,83,63,5,0.0,417.0,202.0
2016-07-26 13:00:00+00:00,84,60,3,0.0,428.0,202.0
2016-07-26 14:00:00+00:00,84,58,0,0.0,421.0,202.0
2016-07-26 15:00:00+00:00,85,61,6,0.0,410.0,202.0
2016-07-26 16:00:00+00:00,84,60,7,0.0,414.0,202.0
2016-07-26 17:00:00+00:00,83,60,6,0.0,421.0,202.0
2016-07-26 18:00:00+00:00,82,66,6,0.0,400.0,202.0
2016-07-26 19:00:00+00:00,78,79,6,0.0,403.0,202.0
2016-07-26 20:00:00+00:00,74,90,7,0.0,410.0,202.0
2016-07-26 21:00:00+00:00,72,93,6,0.0,397.0,202.0
2016-07-26 22:00:00+00:00,71,93,8,0.0,393.0,202.0
2016-07-26 23:00:00+00:00,71,90,7,0.0,397.0,202.0
2016-07-27 00:00:00+00:00,68,93,7,0.0,393.0,202.0
2016-07-27 01:00:00+00:00,68,93,5,0.0,387.0,202.0
2016-07-27 02:00:00+00:00,67,93,0,0.0,377.0,202.0
2016-07-27 03:00:00+00:00,66,96,6,0.0,383.0,202.0
2016-07-27 04:00:00+00:00,65,96,3,0.0,387.0,202.0
2016-07-27 05:00:00+00:00,64,96,5,0.0,370.0,202.0
2016-07-27 06:00:00+00:00,66,96,5,0.0,367.0,202.0
2016-07-27 07:00:00+00:00,69,92,5,0.0,373.0,202.0
2016-07-27 08:00:00+00:00,72,90,6,0.0,373.0,202.0
2016-07-27 09:00:00+00:00,76,79,8,0.0,354.0,202.0
2016-07-27 10:00:00+00:00,78,71,3,0.0,360.0,202.0
2016-07-27 11:00:00+00:00,78,71,8,0.0,367.0,202.0
2016-07-27 12:00:00+00:00,76,73,9,0.0,351.0,202.0
2016-07-27 13:00:00+00:00,77,76,9,0.0,351.0,202.0
2016-07-27 14:00:00+00:00,80,69,17,0.0,357.0,202.0
2016-07-27 15:00:00+00:00,80,66,16,0.0,351.0,202.0
2016-07-27 16:00:00+00:00,80,64,11,0.0,341.0,202.0
2016-07-27 17:00:00+00:00,77,68,8,0.0,351.0,202.0
2016-07-27 18:00:00+00:00,73,90,3,0.0,354.0,202.0
2016-07-27 19:00:00+00:00,72,90,7,0.01,338.0,202.0
2016-07-27 20:00:00+00:00,70,93,3,0.0,344.0,202.0
2016-07-27 21:00:00+00:00,68,96,8,0.0,347.0,202.0
2016-07-27 22:00:00+00:00,67,96,3,0.0,335.0,202.0
2016-07-27 23:00:00+00:00,68,96,7,0.0,329.0,202.0
2016-07-28 00:00:00+00:00,66,100,6,0.0,335.0,202.0
2016-07-28 01:00:00+00:00,66,100,7,0.0,338.0,202.0
2016-07-28 02:00:00+00:00,66,100,8,0.0,320.0,202.0
2016-07-28 03:00:00+00:00,66,100,8,0.0,329.0,202.0
2016-07-28 04:00:00+00:00,66,96,10,0.0,335.0,202.0
2016-07-28 05:00:00+00:00,66,96,13,0.0,320.0,202.0
2016-07-28 06:00:00+00:00,66,93,10,0.0,317.0,202.0
2016-07-28 07:00:00+00:00,67,93,10,0.0,326.0,202.0
2016-07-28 08:00:00+00:00,67,93,11,0.0,326.0,202.0
2016-07-28 09:00:00+00:00,66,93,9,0.0,311.0,202.0
2016-07-28 10:00:00+00:00,67,93,13,0.0,317.0,202.0
2016-07-28 11:00:00+00:00,68,93,10,0.0,323.0,202.0
2016-07-28 12:00:00+00:00,68,93,11,0.0,308.0,202.0
2016-07-28 13:00:00+00:00,68,93,13,0.0,308.0,202.0
2016-07-28 14:00:00+00:00,68,89,18,0.0,317.0,202.0
2016-07-28 15:00:00+00:00,69,86,15,0.0,317.0,202.0
2016-07-28 16:00:00+00:00,70,81,15,0.0,302.0,202.0
2016-07-28 17:00:00+00:00,66,93,10,0.0,308.0,202.0
2016-07-28 18:00:00+00:00,66,93,9,0.0,317.0,202.0
2016-07-28 19:00:00+00:00,65,87,13,0.0,305.0,202.0
2016-07-28 20:00:00+00:00,65,87,15,0.0,302.0,202.0
2016-07-28 21:00:00+00:00,65,81,14,0.0,311.0,202.0
2016-07-28 22:00:00+00:00,64,86,13,0.0,314.0,202.0
2016-07-28 23:00:00+00:00,64,86,9,0.0,297.0,202.0
2016-07-29 00:00:00+00:00,64,86,10,0.0,299.0,202.0
2016-07-29 01:00:00+00:00,64,83,8,0.0,308.0,202.0
2016-07-29 02:00:00+00:00,63,90,9,0.0,299.0,202.0
2016-07-29 03:00:00+00:00,63,90,8,0.0,291.0,202.0
2016-07-29 04:00:00+00:00,64,89,9,0.0,297.0,202.0
2016-07-29 05:00:00+00:00,64,89,13,0.0,302.0,202.0
2016-07-29 06:00:00+00:00,63,93,11,0.02,291.0,202.0
2016-07-29 07:00:00+00:00,64,93,10,0.0,285.0,202.0
2016-07-29 08:00:00+00:00,65,87,10,0.0,294.0,202.0
2016-07-29 09:00:00+00:00,66,81,9,0.0,297.0,202.0
2016-07-29 10:00:00+00:00,68,78,8,0.0,282.0,202.0
2016-07-29 11:00:00+00:00,69,75,10,0.0,282.0,202.0
2016-07-29 12:00:00+00:00,71,70,10,0.0,282.0,202.0
2016-07-29 13:00:00+00:00,74,66,14,0.0,282.0,202.0
2016-07-29 14:00:00+00:00,75,61,14,0.0,291.0,202.0
2016-07-29 15:00:00+00:00,76,59,14,0.0,282.0,202.0
2016-07-29 16:00:00+00:00,77,60,13,0.0,285.0,202.0
2016-07-29 17:00:00+00:00,74,63,10,0.0,280.0,202.0
2016-07-29 18:00:00+00:00,74,63,9,0.0,282.0,202.0
2016-07-29 19:00:00+00:00,71,70,8,0.0,288.0,202.0
2016-07-29 20:00:00+00:00,70,73,5,0.0,294.0,202.0
2016-07-29 21:00:00+00:00,69,73,6,0.0,282.0,202.0
2016-07-29 22:00:00+00:00,67,81,3,0.0,271.0,202.0
2016-07-29 23:00:00+00:00,65,84,3,0.0,280.0,202.0
2016-07-30 00:00:00+00:00,65,84,3,0.0,282.0,202.0
2016-07-30 01:00:00+00:00,63,93,5,0.0,282.0,202.0
2016-07-30 02:00:00+00:00,63,93,3,0.0,282.0,202.0
2016-07-30 03:00:00+00:00,64,96,5,0.0,271.0,202.0
2016-07-30 04:00:00+00:00,64,96,5,0.0,261.0,202.0
2016-07-30 05:00:00+00:00,64,96,6,0.0,269.0,202.0
2016-07-30 06:00:00+00:00,65,96,5,0.0,274.0,202.0
2016-07-30 07:00:00+00:00,67,93,5,0.0,274.0,202.0
2016-07-30 08:00:00+00:00,71,81,7,0.0,274.0,202.0
2016-07-30 09:00:00+00:00,72,76,6,0.0,255.0,202.0
2016-07-30 10:00:00+00:00,74,71,3,0.0,261.0,202.0
2016-07-30 11:00:00+00:00,75,70,3,0.0,269.0,202.0
2016-07-30 12:00:00+00:00,76,66,6,0.0,255.0,202.0
2016-07-30 13:00:00+00:00,77,65,5,0.0,255.0,202.0
2016-07-30 14:00:00+00:00,74,76,0,0.0,263.0,202.0
2016-07-30 15:00:00+00:00,75,69,3,0.0,269.0,202.0
2016-07-30 16:00:00+00:00,77,71,7,0.0,266.0,202.0
2016-07-30 17:00:00+00:00,74,81,0,0.0,250.0,202.0
2016-07-30 18:00:00+00:00,73,81,0,0.0,255.0,202.0
2016-07-30 19:00:00+00:00,73,81,3,0.0,261.0,202.0
2016-07-30 20:00:00+00:00,69,83,6,0.01,261.0,202.0
2016-07-30 21:00:00+00:00,67,96,6,0.1,828.0,202.0
2016-07-30 22:00:00+00:00,67,96,5,0.0,522.0,202.0
2016-07-30 23:00:00+00:00,67,93,5,0.0,424.0,202.0
2016-07-31 00:00:00+00:00,67,93,8,0.0,367.0,202.0
2016-07-31 01:00:00+00:00,66,93,8,0.0,335.0,202.0
2016-07-31 02:00:00+00:00,65,93,6,0.0,326.0,202.0
2016-07-31 03:00:00+00:00,64,96,6,0.0,317.0,202.0
2016-07-31 04:00:00+00:00,63,96,7,0.0,302.0,202.0
2016-07-31 05:00:00+00:00,62,96,8,0.0,288.0,202.0
2016-07-31 06:00:00+00:00,63,93,6,0.0,288.0,202.0
2016-07-31 07:00:00+00:00,66,89,5,0.0,288.0,202.0
2016-07-31 08:00:00+00:00,70,87,8,0.0,282.0,202.0
2016-07-31 09:00:00+00:00,73,81,9,0.0,266.0,202.0
2016-07-31 10:00:00+00:00,75,78,11,0.0,269.0,202.0
2016-07-31 11:00:00+00:00,78,73,10,0.0,271.0,202.0
2016-07-31 12:00:00+00:00,79,71,9,0.0,258.0,202.0
2016-07-31 13:00:00+00:00,79,69,11,0.0,266.0,202.0
2016-07-31 14:00:00+00:00,78,68,11,0.0,274.0,202.0
2016-07-31 15:00:00+00:00,80,69,10,0.0,277.0,202.0
2016-07-31 16:00:00+00:00,80,66,13,0.0,263.0,202.0
2016-07-31 17:00:00+00:00,77,71,14,0.0,271.0,202.0
2016-07-31 18:00:00+00:00,78,71,9,0.0,280.0,202.0
2016-07-31 19:00:00+00:00,74,78,7,0.0,277.0,202.0
2016-07-31 20:00:00+00:00,71,86,8,0.0,263.0,202.0
2016-07-31 21:00:00+00:00,69,89,8,0.0,269.0,202.0
2016-07-31 22:00:00+00:00,68,93,7,0.0,274.0,202.0
2016-07-31 23:00:00+00:00,67,93,7,0.0,274.0,202.0
2016-08-01 00:00:00+00:00,67,93,6,0.0,255.0,202.0
2016-08-01 01:00:00+00:00,66,93,6,0.0,258.0,202.0
2016-08-01 02:00:00+00:00,65,96,6,0.0,263.0,202.0
2016-08-01 03:00:00+00:00,64,96,7,0.0,266.0,202.0
2016-08-01 04:00:00+00:00,64,96,6,0.0,250.0,202.0
2016-08-01 05:00:00+00:00,64,96,9,0.0,253.0,202.0
2016-08-01 06:00:00+00:00,65,96,8,0.0,261.0,202.0
2016-08-01 07:00:00+00:00,68,93,10,0.0,261.0,202.0
2016-08-01 08:00:00+00:00,72,88,11,0.0,245.0,202.0
2016-08-01 09:00:00+00:00,75,81,8,0.0,250.0,202.0
2016-08-01 10:00:00+00:00,78,76,14,0.0,258.0,202.0
2016-08-01 11:00:00+00:00,79,76,11,0.0,258.0,202.0
2016-08-01 12:00:00+00:00,80,71,14,0.0,242.0,242.0
2016-08-01 13:00:00+00:00,81,69,16,0.0,247.0,242.0
2016-08-01 14:00:00+00:00,80,69,15,0.0,253.0,242.0
2016-08-01 15:00:00+00:00,80,71,9,0.0,253.0,242.0
2016-08-01 16:00:00+00:00,79,73,9,0.0,240.0,242.0
2016-08-01 17:00:00+00:00,76,90,6,0.13,247.0,242.0
2016-08-01 18:00:00+00:00,76,87,6,0.0,253.0,242.0
2016-08-01 19:00:00+00:00,76,87,5,0.0,250.0,242.0
2016-08-01 20:00:00+00:00,74,90,6,0.0,237.0,242.0
2016-08-01 21:00:00+00:00,73,90,7,0.0,242.0,242.0
2016-08-01 22:00:00+00:00,73,90,7,0.0,247.0,242.0
2016-08-01 23:00:00+00:00,72,93,7,0.0,247.0,242.0
2016-08-02 00:00:00+00:00,70,96,7,0.0,263.0,242.0
2016-08-02 01:00:00+00:00,71,93,8,0.0,258.0,242.0
2016-08-02 02:00:00+00:00,70,96,8,0.0,266.0,242.0
2016-08-02 03:00:00+00:00,71,93,10,0.0,247.0,242.0
2016-08-02 04:00:00+00:00,69,100,5,0.0,247.0,242.0
2016-08-02 05:00:00+00:00,68,100,5,0.0,242.0,242.0
2016-08-02 06:00:00+00:00,68,100,3,0.0,242.0,242.0
2016-08-02 07:00:00+00:00,70,100,5,0.0,247.0,242.0
2016-08-02 08:00:00+00:00,73,90,6,0.0,250.0,242.0
2016-08-02 09:00:00+00:00,75,84,8,0.0,237.0,242.0
2016-08-02 10:00:00+00:00,78,79,7,0.0,232.0,242.0
2016-08-02 11:00:00+00:00,79,73,6,0.0,237.0,242.0
2016-08-02 12:00:00+00:00,80,74,9,0.0,242.0,242.0
2016-08-02 13:00:00+00:00,82,71,8,0.0,240.0,242.0
2016-08-02 14:00:00+00:00,82,71,5,0.0,225.0,242.0
2016-08-02 15:00:00+00:00,82,71,5,0.0,230.0,242.0
2016-08-02 16:00:00+00:00,83,69,8,0.0,237.0,242.0
2016-08-02 17:00:00+00:00,81,74,6,0.0,237.0,242.0
2016-08-02 18:00:00+00:00,81,74,5,0.0,223.0,242.0
2016-08-02 19:00:00+00:00,78,84,5,0.0,228.0,242.0
2016-08-02 20:00:00+00:00,75,90,5,0.0,232.0,242.0
2016-08-02 21:00:00+00:00,73,93,3,0.0,235.0,242.0
2016-08-02 22:00:00+00:00,73,93,5,0.0,230.0,242.0
2016-08-02 23:00:00+00:00,71,96,5,0.0,218.0,242.0
2016-08-03 00:00:00+00:00,71,100,6,0.0,218.0,242.0
2016-08-03 01:00:00+00:00,71,96,6,0.0,228.0,242.0
2016-08-03 02:00:00+00:00,70,100,5,0.0,230.0,242.0
2016-08-03 03:00:00+00:00,69,100,6,0.0,232.0,242.0
2016-08-03 04:00:00+00:00,70,100,5,0.0,228.0,242.0
2016-08-03 05:00:00+00:00,68,100,3,0.0,213.0,242.0
2016-08-03 06:00:00+00:00,71,96,3,0.0,218.0,242.0
2016-08-03 07:00:00+00:00,75,93,0,0.0,223.0,242.0
2016-08-03 08:00:00+00:00,78,87,0,0.0,225.0,242.0
2016-08-03 09:00:00+00:00,81,76,0,0.0,225.0,242.0
2016-08-03 10:00:00+00:00,82,74,0,0.0,209.0,242.0
2016-08-03 11:00:00+00:00,83,77,3,0.0,213.0,242.0
2016-08-03 12:00:00+00:00,82,74,7,0.0,218.0,242.0
2016-08-03 13:00:00+00:00,85,65,6,0.0,223.0,242.0
2016-08-03 14:00:00+00:00,85,67,9,0.0,218.0,242.0
2016-08-03 15:00:00+00:00,85,69,8,0.0,206.0,242.0
2016-08-03 16:00:00+00:00,85,69,8,0.0,213.0,242.0
2016-08-03 17:00:00+00:00,84,69,8,0.0,218.0,242.0
2016-08-03 18:00:00+00:00,83,74,7,0.0,223.0,242.0
2016-08-03 19:00:00+00:00,80,81,6,0.0,211.0,242.0
2016-08-03 20:00:00+00:00,77,90,7,0.0,206.0,242.0
2016-08-03 21:00:00+00:00,74,93,6,0.0,213.0,242.0
2016-08-03 22:00:00+00:00,73,93,6,0.0,216.0,242.0
2016-08-03 23:00:00+00:00,72,96,7,0.0,218.0,242.0
2016-08-04 00:00:00+00:00,72,96,8,0.0,206.0,242.0
2016-08-04 01:00:00+00:00,73,93,10,0.0,199.0,242.0
2016-08-04 02:00:00+00:00,73,93,9,0.0,206.0,242.0
2016-08-04 03:00:00+00:00,73,93,11,0.0,209.0,242.0
2016-08-04 04:00:00+00:00,72,96,8,0.0,209.0,242.0
2016-08-04 05:00:00+00:00,72,96,7,0.0,202.0,242.0
2016-08-04 06:00:00+00:00,73,93,10,0.0,209.0,242.0
2016-08-04 07:00:00+00:00,74,93,11,0.0,211.0,242.0
2016-08-04 08:00:00+00:00,77,84,11,0.0,211.0,242.0
2016-08-04 09:00:00+00:00,78,84,15,0.0,197.0,242.0
2016-08-04 10:00:00+00:00,76,97,7,0.03,202.0,242.0
2016-08-04 11:00:00+00:00,82,79,18,0.0,206.0,242.0
2016-08-04 12:00:00+00:00,83,74,16,0.0,204.0,242.0
2016-08-04 13:00:00+00:00,81,78,15,0.0,195.0,242.0
2016-08-04 14:00:00+00:00,72,100,3,0.0,202.0,242.0
2016-08-04 15:00:00+00:00,77,87,3,0.0,206.0,242.0
2016-08-04 16:00:00+00:00,78,90,0,0.0,204.0,242.0
2016-08-04 17:00:00+00:00,75,88,8,0.0,202.0,242.0
2016-08-04 18:00:00+00:00,75,94,5,0.0,211.0,242.0
2016-08-04 19:00:00+00:00,74,97,0,0.0,294.0,242.0
2016-08-04 20:00:00+00:00,73,84,9,0.0,843.0,242.0
2016-08-04 21:00:00+00:00,70,75,9,0.0,1030.0,242.0
2016-08-04 22:00:00+00:00,67,84,8,0.0,680.0,242.0
2016-08-04 23:00:00+00:00,65,90,7,0.0,481.0,242.0
2016-08-05 00:00:00+00:00,64,89,8,0.0,435.0,242.0
2016-08-05 01:00:00+00:00,63,90,6,0.0,431.0,242.0
2016-08-05 02:00:00+00:00,62,93,8,0.0,424.0,242.0
2016-08-05 03:00:00+00:00,62,93,9,0.0,431.0,242.0
2016-08-05 04:00:00+00:00,62,93,8,0.0,442.0,242.0
2016-08-05 05:00:00+00:00,61,96,7,0.0,445.0,242.0
2016-08-05 06:00:00+00:00,62,93,8,0.0,461.0,242.0
2016-08-05 07:00:00+00:00,65,87,8,0.0,468.0,242.0
2016-08-05 08:00:00+00:00,67,81,9,0.0,458.0,242.0
2016-08-05 09:00:00+00:00,70,73,14,0.0,468.0,242.0
2016-08-05 10:00:00+00:00,71,68,11,0.0,471.0,242.0
2016-08-05 11:00:00+00:00,73,63,14,0.0,477.0,242.0
2016-08-05 12:00:00+00:00,74,59,14,0.0,487.0,242.0
2016-08-05 13:00:00+00:00,75,59,13,0.0,491.0,242.0
2016-08-05 14:00:00+00:00,73,61,14,0.0,487.0,242.0
2016-08-05 15:00:00+00:00,76,59,11,0.0,458.0,242.0
2016-08-05 16:00:00+00:00,75,59,8,0.0,458.0,242.0
2016-08-05 17:00:00+00:00,73,65,9,0.0,458.0,242.0
2016-08-05 18:00:00+00:00,72,61,9,0.0,448.0,242.0
2016-08-05 19:00:00+00:00,70,68,6,0.0,421.0,242.0
2016-08-05 20:00:00+00:00,64,86,6,0.0,417.0,242.0
2016-08-05 21:00:00+00:00,63,90,6,0.0,424.0,242.0
2016-08-05 22:00:00+00:00,62,89,7,0.0,421.0,242.0
2016-08-05 23:00:00+00:00,61,93,7,0.0,393.0,242.0
2016-08-06 00:00:00+00:00,60,92,6,0.0,397.0,242.0
2016-08-06 01:00:00+00:00,59,93,7,0.0,400.0,242.0
2016-08-06 02:00:00+00:00,58,96,7,0.0,400.0,242.0
2016-08-06 03:00:00+00:00,58,93,7,0.0,373.0,242.0
2016-08-06 04:00:00+00:00,57,96,6,0.0,377.0,242.0
2016-08-06 05:00:00+00:00,56,96,7,0.0,380.0,242.0
2016-08-06 06:00:00+00:00,58,93,6,0.0,380.0,242.0
2016-08-06 07:00:00+00:00,63,86,5,0.0,357.0,242.0
2016-08-06 08:00:00+00:00,67,75,7,0.0,351.0,242.0
2016-08-06 09:00:00+00:00,70,70,6,0.0,357.0,242.0
2016-08-06 10:00:00+00:00,73,65,8,0.0,360.0,242.0
2016-08-06 11:00:00+00:00,74,61,10,0.0,347.0,242.0
2016-08-06 12:00:00+00:00,76,57,10,0.0,329.0,242.0
2016-08-06 13:00:00+00:00,77,55,6,0.0,335.0,242.0
2016-08-06 14:00:00+00:00,77,53,6,0.0,341.0,242.0
2016-08-06 15:00:00+00:00,78,55,11,0.0,335.0,242.0
2016-08-06 16:00:00+00:00,77,53,7,0.0,320.0,242.0
2016-08-06 17:00:00+00:00,77,55,7,0.0,326.0,242.0
2016-08-06 18:00:00+00:00,76,55,7,0.0,332.0,242.0
2016-08-06 19:00:00+00:00,72,66,6,0.0,329.0,242.0
2016-08-06 20:00:00+00:00,64,89,0,0.0,308.0,242.0
2016-08-06 21:00:00+00:00,64,86,5,0.0,314.0,242.0
2016-08-06 22:00:00+00:00,65,81,5,0.0,320.0,242.0
2016-08-06 23:00:00+00:00,62,89,6,0.0,317.0,242.0
2016-08-07 00:00:00+00:00,62,89,6,0.0,314.0,242.0
2016-08-07 01:00:00+00:00,60,92,0,0.0,314.0,242.0
2016-08-07 02:00:00+00:00,62,89,5,0.0,314.0,242.0
2016-08-07 03:00:00+00:00,60,92,0,0.0,311.0,242.0
2016-08-07 04:00:00+00:00,62,89,0,0.0,308.0,242.0
2016-08-07 05:00:00+00:00,60,92,0,0.0,285.0,242.0
2016-08-07 06:00:00+00:00,62,93,0,0.0,282.0,242.0
2016-08-07 07:00:00+00:00,66,87,0,0.0,288.0,242.0
2016-08-07 08:00:00+00:00,66,89,0,0.0,291.0,242.0
2016-08-07 09:00:00+00:00,70,81,0,0.0,291.0,242.0
2016-08-07 10:00:00+00:00,72,76,3,0.0,288.0,242.0
2016-08-07 11:00:00+00:00,75,64,0,0.0,258.0,242.0
2016-08-07 12:00:00+00:00,76,57,5,0.0,255.0,242.0
